Province/State,date,FIPS,Lat,Long,infections,recovered,deaths,newinfections,newrecovered,newdeaths
Arkansas,2020-04-16,450390.0,2480.2131399100003,-6560.338404139998,1620,0,37,51,0,4
Arkansas,2020-04-17,450390.0,2480.2131399099994,-6560.3384041399995,1695,0,37,75,0,0
Arkansas,2020-04-18,450390.0,2480.2131399099994,-6560.3384041399995,1744,0,38,49,0,1
Arkansas,2020-04-19,450390.0,2480.2131399100003,-6560.33840414,1781,0,39,37,0,1
Arkansas,2020-04-20,450390.0,2480.2131399099994,-6560.338404139998,1973,0,41,192,0,2
Arkansas,2020-04-21,450390.0,2480.213139909999,-6560.3384041399995,1990,0,42,17,0,1
Arkansas,2020-04-22,450390.0,2480.2131399099985,-6560.338404140001,2276,0,42,286,0,0
Arkansas,2020-04-24,460536.0,2551.1319597,-6745.81394019,2599,0,45,2599,0,45
Arkansas,2020-04-25,460536.0,2551.131959699999,-6745.813940190001,2810,0,47,211,0,2
Arkansas,2020-04-26,460536.0,2551.1319597,-6745.81394019,2911,0,48,101,0,1
Arkansas,2020-04-27,460536.0,2551.131959699999,-6745.813940189999,3001,0,51,90,0,3
Arkansas,2020-04-28,460536.0,2551.131959699999,-6745.813940189998,3069,0,51,68,0,0
Arkansas,2020-04-29,460536.0,2551.1319596999997,-6745.813940190001,3127,0,57,58,0,6
Arkansas,2020-04-30,460536.0,2551.1319596999997,-6745.813940190001,3193,0,57,66,0,0
Arkansas,2020-05-01,460536.0,2551.1319597,-6745.81394019,3281,0,61,88,0,4
Arkansas,2020-05-02,460536.0,2551.131959699999,-6745.813940190001,3337,0,64,56,0,3
Arkansas,2020-05-03,460536.0,2551.1319596999983,-6745.81394019,3372,0,72,35,0,8
Arkansas,2020-05-04,460536.0,2551.1319596999992,-6745.813940190002,3437,0,76,65,0,4
Arkansas,2020-05-05,460536.0,2551.1319596999992,-6745.813940189999,3491,0,80,54,0,4
Arkansas,2020-05-06,460536.0,2551.1319596999997,-6745.81394019,3525,0,83,34,0,3
Arkansas,2020-05-07,460536.0,2551.1319597,-6745.81394019,3611,0,87,86,0,4
Arkansas,2020-05-08,460536.0,2551.131959699999,-6745.81394019,3703,0,87,92,0,0
Arkansas,2020-05-09,460536.0,2551.1319596999997,-6745.813940190001,3747,0,88,44,0,1
Arkansas,2020-05-10,460536.0,2551.1319596999997,-6745.813940189999,3747,0,88,0,0,0
Arkansas,2020-05-11,460536.0,2551.1319596999992,-6745.81394019,4012,0,91,265,0,3
Arkansas,2020-05-12,460536.0,2551.1319596999992,-6745.813940189999,4043,0,94,31,0,3
Arkansas,2020-05-13,460536.0,2551.1319596999983,-6745.81394019,4164,0,95,121,0,1
Arkansas,2020-05-14,460536.0,2551.1319596999992,-6745.813940189998,4236,0,97,72,0,2
Arkansas,2020-05-15,460536.0,2551.1319596999992,-6745.813940190002,4366,0,98,130,0,1
Arkansas,2020-05-16,460536.0,2551.1319597,-6745.81394019,4463,0,98,97,0,0
Arkansas,2020-05-17,465617.0,2584.8357163500004,-6840.048626100001,4578,0,98,115,0,0
Arkansas,2020-05-18,465617.0,2584.8357163499995,-6840.048626100001,4759,0,98,181,0,0
Arkansas,2020-05-19,465617.0,2584.8357163499995,-6840.0486261,4813,0,100,54,0,2
Arkansas,2020-05-20,465617.0,2584.8357163500004,-6840.0486261,4923,0,102,110,0,2
Arkansas,2020-05-21,465617.0,2584.8357163499986,-6840.0486261000015,5003,0,107,80,0,5
Arkansas,2020-05-22,465617.0,2584.83571635,-6840.0486261,5458,0,110,455,0,3
Arkansas,2020-05-23,465617.0,2584.8357163499986,-6840.048626099998,5612,0,113,154,0,3
Arkansas,2020-05-24,465617.0,2584.83571635,-6840.048626100002,5775,0,115,163,0,2
Arkansas,2020-05-25,465617.0,2584.8357163499995,-6840.0486261,5922,0,116,147,0,1
Arkansas,2020-05-26,465617.0,2584.8357163499995,-6840.0486261,6029,0,117,107,0,1
Arkansas,2020-05-27,465617.0,2584.83571635,-6840.0486261,6180,0,119,151,0,2
Arkansas,2020-05-28,465617.0,2584.83571635,-6840.048626099999,6277,0,120,97,0,1
Arkansas,2020-05-29,465617.0,2584.8357163499995,-6840.0486261,6538,0,125,261,0,5
Arkansas,2020-05-30,465617.0,2584.8357163499995,-6840.0486261000015,6777,0,132,239,0,7
Arkansas,2020-05-31,465617.0,2584.8357163499986,-6840.048626100001,7013,0,133,236,0,1
Arkansas,2020-06-01,465617.0,2584.8357163499995,-6840.048626100001,7253,0,133,240,0,0
Arkansas,2020-06-02,465617.0,2584.835716349999,-6840.0486261,7443,0,133,190,0,0
Arkansas,2020-06-03,465617.0,2584.8357163499995,-6840.048626100001,7818,0,136,375,0,3
Arkansas,2020-06-04,465617.0,2584.835716349998,-6840.048626100002,8067,0,142,249,0,6
Arkansas,2020-06-05,465617.0,2584.8357163499986,-6840.0486261000015,8425,0,151,358,0,9
Arkansas,2020-06-06,465617.0,2584.8357163499995,-6840.048626100001,8651,0,152,226,0,1
Arkansas,2020-06-07,465617.0,2584.8357163500004,-6840.048626099999,9101,0,154,450,0,2
Arkansas,2020-06-08,465617.0,2584.8357163499995,-6840.0486261,9426,0,154,325,0,0
"Ashland, NE",2020-02-21,0.0,0.0,0.0,11,0,0,11,0,0
"Bennington County, VT",2020-03-09,0.0,0.0,0.0,1,0,0,1,0,0
"Bergen County, NJ",2020-03-05,0.0,0.0,0.0,2,0,0,2,0,0
"Bergen County, NJ",2020-03-07,0.0,0.0,0.0,4,0,0,4,0,0
"Bergen County, NJ",2020-03-08,0.0,0.0,0.0,4,0,0,0,0,0
"Berkeley, CA",2020-03-03,0.0,0.0,0.0,1,0,0,1,0,0
"Berkshire County, MA",2020-03-08,0.0,0.0,0.0,1,0,0,1,0,0
"Boston, MA",2020-02-01,0.0,0.0,0.0,1,0,0,1,0,0
"Boston, MA",2020-02-28,0.0,0.0,0.0,1,1,0,1,1,0
"Broward County, FL",2020-03-07,0.0,0.0,0.0,2,0,0,2,0,0
"Broward County, FL",2020-03-09,0.0,0.0,0.0,3,0,0,3,0,0
California,2020-01-26,0.0,0.0,0.0,2,0,0,2,0,0
California,2020-01-27,0.0,0.0,0.0,2,0,0,0,0,0
California,2020-01-28,0.0,0.0,0.0,2,0,0,0,0,0
California,2020-01-29,0.0,0.0,0.0,2,0,0,0,0,0
California,2020-01-30,0.0,0.0,0.0,2,0,0,0,0,0
California,2020-01-31,0.0,0.0,0.0,2,0,0,0,0,0
California,2020-03-10,0.0,0.0,0.0,144,2,2,144,2,2
California,2020-03-11,0.0,0.0,0.0,282,6,4,138,4,2
California,2020-03-12,0.0,0.0,0.0,221,6,4,-61,0,0
California,2020-03-14,0.0,0.0,0.0,340,6,5,340,6,5
California,2020-03-15,0.0,0.0,0.0,426,6,6,86,0,1
California,2020-03-16,0.0,0.0,0.0,557,6,7,131,0,1
California,2020-03-17,0.0,0.0,0.0,698,6,12,141,0,5
California,2020-03-18,0.0,0.0,0.0,751,0,13,53,-6,1
California,2020-03-19,0.0,0.0,0.0,952,0,18,201,0,5
California,2020-03-20,0.0,0.0,0.0,1177,0,23,225,0,5
California,2020-03-21,0.0,0.0,0.0,1364,0,24,187,0,1
California,2020-03-22,351364.0,2194.94977547,-7002.258461499998,1646,0,30,1646,0,30
California,2020-03-23,351364.0,2194.94977547,-7002.258461499999,2108,0,39,462,0,9
California,2020-03-24,351364.0,2194.9497754700005,-7002.258461499999,2538,0,50,430,0,11
California,2020-03-25,351364.0,2194.94977547,-7002.258461499999,2998,0,65,460,0,15
California,2020-03-26,351364.0,2194.94977547,-7002.2584615,3899,0,81,901,0,16
California,2020-03-27,351364.0,2194.9497754700005,-7002.258461499999,4657,0,94,758,0,13
California,2020-03-28,351364.0,2194.9497754699996,-7002.258461499999,5095,0,110,450,0,16
California,2020-03-29,351364.0,2194.94977547,-7002.2584615,5852,0,124,757,0,14
California,2020-03-30,351364.0,2194.94977547,-7002.258461499999,7138,0,146,1286,0,22
California,2020-03-31,290824.0,1795.3113282399997,-5787.848422599999,8210,0,173,1072,0,27
California,2020-04-01,302890.0,1873.91167407,-6028.510305599999,9399,0,199,1189,0,26
California,2020-04-02,392896.0,1873.9116740700001,-6028.5103056,10773,0,238,1374,0,39
California,2020-04-03,398911.0,1915.6539568199998,-6152.4077118999985,12004,0,265,1231,0,27
California,2020-04-04,315008.0,1955.77966617,-6274.644728999999,12837,0,289,833,0,26
California,2020-04-05,405014.0,1955.7796661700002,-6274.644729,15034,0,348,2197,0,59
California,2020-04-06,411047.0,1994.8809091500004,-6397.398353400001,16019,0,380,985,0,32
California,2020-04-07,411047.0,1994.88090915,-6397.398353399999,17351,0,432,1332,0,52
California,2020-04-08,411047.0,1994.88090915,-6397.398353399997,18897,0,495,1546,0,63
California,2020-04-09,411047.0,1994.88090915,-6397.398353399999,19710,0,544,813,0,49
California,2020-04-10,411047.0,1994.8809091499998,-6397.3983534,21081,0,583,1371,0,39
California,2020-04-11,411047.0,1994.8809091500002,-6397.3983534,21706,0,605,625,0,22
California,2020-04-12,411047.0,1994.8809091500004,-6397.398353399999,22795,0,641,1089,0,36
California,2020-04-13,411047.0,1994.8809091500002,-6397.398353399999,23931,0,715,1136,0,74
California,2020-04-14,411047.0,1994.8809091500004,-6397.398353400001,25356,0,768,1425,0,53
California,2020-04-15,411047.0,1994.8809091500002,-6397.398353399997,26686,0,861,1330,0,93
California,2020-04-16,411047.0,1994.8809091500007,-6397.398353400002,27677,0,956,991,0,95
California,2020-04-17,411047.0,1994.8809091500002,-6397.3983534,29157,0,1037,1480,0,81
California,2020-04-18,411047.0,1994.88090915,-6397.3983534,30491,0,1140,1334,0,103
California,2020-04-19,411047.0,1994.8809091500004,-6397.398353399999,31431,0,1177,940,0,37
California,2020-04-20,411047.0,1994.8809091500004,-6397.398353399999,33686,0,1225,2255,0,48
California,2020-04-21,411047.0,1994.88090915,-6397.398353399999,35465,0,1282,1779,0,57
California,2020-04-22,411047.0,1994.8809091500002,-6397.398353399999,37344,0,1421,1879,0,139
California,2020-04-24,411047.0,1994.8809091499998,-6397.398353399999,39561,0,1533,39561,0,1533
California,2020-04-25,411047.0,1994.8809091500002,-6397.3983534,41355,0,1621,1794,0,88
California,2020-04-26,411047.0,1994.8809091500002,-6397.3983534,42368,0,1689,1013,0,68
California,2020-04-27,411047.0,1994.8809091499998,-6397.398353399998,43558,0,1725,1190,0,36
California,2020-04-28,411047.0,1994.88090915,-6397.3983534,44966,0,1779,1408,0,54
California,2020-04-29,417090.0,2032.4606947100003,-6517.305686799999,46164,0,1864,1198,0,85
California,2020-04-30,417090.0,2032.46069471,-6517.305686799998,48747,0,1946,2583,0,82
California,2020-05-01,417090.0,2032.4606947100006,-6517.305686799998,50130,0,2031,1383,0,85
California,2020-05-02,417090.0,2032.4606947099999,-6517.3056867999985,52026,0,2126,1896,0,95
California,2020-05-03,417090.0,2032.4606947100003,-6517.3056867999985,53347,0,2180,1321,0,54
California,2020-05-04,417090.0,2032.4606947099999,-6517.3056868,54903,0,2216,1556,0,36
California,2020-05-05,417090.0,2032.4606947100003,-6517.3056867999985,55884,0,2278,981,0,62
California,2020-05-06,417090.0,2032.4606947100003,-6517.3056868,58456,0,2381,2572,0,103
California,2020-05-07,417090.0,2032.46069471,-6517.305686799999,60616,0,2464,2160,0,83
California,2020-05-08,417090.0,2032.4606947099999,-6517.3056867999985,62148,0,2535,1532,0,71
California,2020-05-09,417090.0,2032.46069471,-6517.305686799999,63779,0,2613,1631,0,78
California,2020-05-10,423195.0,2073.1098714100003,-6640.420399799999,66558,0,2687,2779,0,74
California,2020-05-11,423195.0,2073.10987141,-6640.420399799998,67600,0,2716,1042,0,29
California,2020-05-12,423195.0,2073.1098714100003,-6640.420399799999,69329,0,2779,1729,0,63
California,2020-05-13,423195.0,2073.10987141,-6640.420399799999,70978,0,2879,1649,0,100
California,2020-05-14,423195.0,2073.10987141,-6640.4203997999975,72798,0,2957,1820,0,78
California,2020-05-15,423195.0,2073.10987141,-6640.420399799998,74871,0,3052,2073,0,95
California,2020-05-16,423195.0,2073.1098714100003,-6640.420399799999,76693,0,3136,1822,0,84
California,2020-05-17,423195.0,2073.10987141,-6640.420399799998,78725,0,3208,2032,0,72
California,2020-05-18,423195.0,2073.10987141,-6640.420399799999,80166,0,3240,1441,0,32
California,2020-05-19,423195.0,2073.1098714100003,-6640.420399800001,81457,0,3279,1291,0,39
California,2020-05-20,423195.0,2073.1098714100003,-6640.420399799999,83752,0,3403,2295,0,124
California,2020-05-21,423195.0,2073.1098714100003,-6640.4203997999975,85997,0,3497,2245,0,94
California,2020-05-22,423195.0,2073.1098714100003,-6640.4203998,88031,0,3583,2034,0,86
California,2020-05-23,429286.0,2112.6870063899996,-6760.940469900001,90252,0,3666,2221,0,83
California,2020-05-24,435321.0,2153.36011945,-6881.5339798,92539,0,3738,2287,0,72
California,2020-05-25,435321.0,2153.36011945,-6881.533979799998,94020,0,3754,1481,0,16
California,2020-05-26,435321.0,2153.3601194500006,-6881.533979799999,96400,0,3769,2380,0,15
California,2020-05-27,435321.0,2153.3601194499997,-6881.5339797999995,99387,0,3819,2987,0,50
California,2020-05-28,435321.0,2153.3601194499997,-6881.5339798,101050,0,3895,1663,0,76
California,2020-05-29,435321.0,2153.36011945,-6881.5339798,103813,0,3993,2763,0,98
California,2020-05-30,435321.0,2153.3601194500006,-6881.533979799999,106622,0,4077,2809,0,84
California,2020-05-31,435321.0,2153.36011945,-6881.5339797999995,109895,0,4144,3273,0,67
California,2020-06-01,435321.0,2153.36011945,-6881.5339797999995,111951,0,4172,2056,0,28
California,2020-06-02,435321.0,2153.3601194500006,-6881.533979799999,114733,0,4217,2782,0,45
California,2020-06-03,435321.0,2153.3601194499997,-6881.533979799998,117215,0,4305,2482,0,88
California,2020-06-04,435321.0,2153.36011945,-6881.533979799998,119348,0,4374,2133,0,69
California,2020-06-05,435321.0,2153.36011945,-6881.533979799999,122168,0,4444,2820,0,70
California,2020-06-06,435321.0,2153.36011945,-6881.5339797999995,125738,0,4529,3570,0,85
California,2020-06-07,435321.0,2153.3601194500006,-6881.533979799999,128593,0,4606,2855,0,77
California,2020-06-08,435321.0,2153.36011945,-6881.5339797999995,130615,0,4632,2022,0,26
"Carver County, MN",2020-03-09,0.0,0.0,0.0,1,0,0,1,0,0
"Charleston County, SC",2020-03-07,0.0,0.0,0.0,1,0,0,1,0,0
"Charlotte County, FL",2020-03-09,0.0,0.0,0.0,1,0,0,1,0,0
"Chatham County, NC",2020-03-06,0.0,0.0,0.0,1,0,0,1,0,0
"Cherokee County, GA",2020-03-09,0.0,0.0,0.0,1,0,0,1,0,0
Chicago,2020-01-24,0.0,0.0,0.0,1,0,0,1,0,0
"Chicago, IL",2020-02-01,0.0,0.0,0.0,2,0,0,2,0,0
"Chicago, IL",2020-02-09,0.0,0.0,0.0,2,2,0,2,2,0
"Chicago, IL",2020-03-01,0.0,0.0,0.0,3,2,0,3,2,0
"Clark County, NV",2020-03-05,0.0,0.0,0.0,1,0,0,1,0,0
"Clark County, NV",2020-03-08,0.0,0.0,0.0,2,0,0,2,0,0
"Clark County, WA",2020-03-07,0.0,0.0,0.0,1,0,0,1,0,0
"Cobb County, GA",2020-03-07,0.0,0.0,0.0,1,0,0,1,0,0
"Cobb County, GA",2020-03-09,0.0,0.0,0.0,3,0,0,3,0,0
"Collin County, TX",2020-03-09,0.0,0.0,0.0,1,0,0,1,0,0
Colorado,2020-03-10,0.0,0.0,0.0,15,0,0,15,0,0
Colorado,2020-03-11,0.0,0.0,0.0,49,0,0,34,0,0
Colorado,2020-03-12,0.0,0.0,0.0,45,0,0,-4,0,0
Colorado,2020-03-14,0.0,0.0,0.0,131,0,1,131,0,1
Colorado,2020-03-16,0.0,0.0,0.0,160,0,1,160,0,1
Colorado,2020-03-17,0.0,0.0,0.0,160,0,2,0,0,1
Colorado,2020-03-18,0.0,0.0,0.0,184,0,2,24,0,0
Colorado,2020-03-19,0.0,0.0,0.0,277,0,4,93,0,2
Colorado,2020-03-20,0.0,0.0,0.0,363,0,4,86,0,0
Colorado,2020-03-21,0.0,0.0,0.0,390,0,4,27,0,0
Colorado,2020-03-22,515983.0,2491.87036593,-6751.1193574,591,0,6,591,0,6
Colorado,2020-03-23,515983.0,2491.87036593,-6751.119357400001,704,0,7,113,0,1
Colorado,2020-03-24,515983.0,2491.8703659299995,-6751.119357400001,723,0,8,19,0,1
Colorado,2020-03-25,515983.0,2491.8703659299986,-6751.119357399999,1021,0,16,298,0,8
Colorado,2020-03-26,515983.0,2491.87036593,-6751.119357400001,1430,0,19,409,0,3
Colorado,2020-03-27,515983.0,2491.87036593,-6751.119357400002,1433,0,27,3,0,8
Colorado,2020-03-28,515983.0,2491.87036593,-6751.119357400002,1740,0,31,307,0,4
Colorado,2020-03-29,515983.0,2491.8703659299995,-6751.119357399999,2307,0,47,567,0,16
Colorado,2020-03-30,515983.0,2491.87036593,-6751.119357400002,2311,0,47,4,0,0
Colorado,2020-03-31,403119.0,1951.03476706,-5278.313545200001,2966,0,69,655,0,22
Colorado,2020-04-01,403119.0,1951.03476706,-5278.3135452,2982,0,69,16,0,0
Colorado,2020-04-02,573135.0,1951.0347670599995,-5278.3135452000015,3342,0,80,360,0,11
Colorado,2020-04-03,581162.0,1989.1435986800002,-5383.681893000001,3742,0,97,400,0,17
Colorado,2020-04-04,597336.0,2066.4380746899997,-5595.937439700001,4188,0,111,446,0,14
Colorado,2020-04-05,605427.0,2104.5852492599997,-5703.7049533,4950,0,140,762,0,29
Colorado,2020-04-06,605427.0,2104.58524926,-5703.704953300002,5183,0,150,233,0,10
Colorado,2020-04-07,605427.0,2104.5852492599997,-5703.704953299999,5429,0,179,246,0,29
Colorado,2020-04-08,605427.0,2104.5852492599997,-5703.704953300001,5655,0,193,226,0,14
Colorado,2020-04-09,605427.0,2104.58524926,-5703.7049533,5655,0,193,0,0,0
Colorado,2020-04-10,621573.0,2182.3971643399996,-5911.622818200001,6202,0,226,547,0,33
Colorado,2020-04-11,621573.0,2182.39716434,-5911.622818200001,6513,0,250,311,0,24
Colorado,2020-04-12,541565.0,2182.3971643400005,-5911.6228182,7307,0,289,794,0,40
Colorado,2020-04-13,541565.0,2182.397164339999,-5911.622818200001,7691,0,306,384,0,17
Colorado,2020-04-14,541565.0,2182.3971643400005,-5911.6228181999995,7950,0,327,259,0,21
Colorado,2020-04-15,541565.0,2182.39716434,-5911.6228182,7956,0,328,6,0,1
Colorado,2020-04-16,541565.0,2182.3971643400005,-5911.622818200001,8286,0,355,330,0,27
Colorado,2020-04-17,541565.0,2182.3971643399996,-5911.622818199999,8691,0,372,405,0,17
Colorado,2020-04-18,541565.0,2182.39716434,-5911.6228181999995,9047,0,389,356,0,17
Colorado,2020-04-19,541565.0,2182.39716434,-5911.622818200002,9730,0,420,683,0,31
Colorado,2020-04-20,541565.0,2182.397164339999,-5911.6228181999995,9730,0,420,0,0,0
Colorado,2020-04-21,541565.0,2182.39716434,-5911.6228181999995,10473,0,483,743,0,63
Colorado,2020-04-22,541565.0,2182.39716434,-5911.622818200002,10891,0,506,418,0,23
Colorado,2020-04-24,621573.0,2182.3971643399996,-5911.6228181999995,11278,0,552,11278,0,552
Colorado,2020-04-25,621573.0,2182.3971643400005,-5911.622818200001,12256,0,674,978,0,122
Colorado,2020-04-26,621573.0,2182.39716434,-5911.6228182,12968,0,684,712,0,10
Colorado,2020-04-27,629684.0,2220.15965415,-6019.2991471000005,13441,0,688,473,0,4
Colorado,2020-04-28,629684.0,2220.1596541500003,-6019.2991471000005,13879,0,706,438,0,18
Colorado,2020-04-29,629684.0,2220.15965415,-6019.299147100001,14316,0,736,437,0,30
Colorado,2020-04-30,629684.0,2220.1596541499994,-6019.2991471000005,14758,0,766,442,0,30
Colorado,2020-05-01,629684.0,2220.15965415,-6019.299147100002,15284,0,777,526,0,11
Colorado,2020-05-02,629684.0,2220.15965415,-6019.299147100001,15793,0,821,509,0,44
Colorado,2020-05-03,629684.0,2220.15965415,-6019.2991471000005,16225,0,832,432,0,11
Colorado,2020-05-04,629684.0,2220.15965415,-6019.2991471000005,16635,0,842,410,0,10
Colorado,2020-05-05,629684.0,2220.1596541499994,-6019.2991471,16918,0,851,283,0,9
Colorado,2020-05-06,629684.0,2220.15965415,-6019.299147100002,17367,0,903,449,0,52
Colorado,2020-05-07,629684.0,2220.1596541499994,-6019.299147099999,17832,0,919,465,0,16
Colorado,2020-05-08,629684.0,2220.1596541499994,-6019.2991471000005,18370,0,944,538,0,25
Colorado,2020-05-09,645722.0,2296.1890344599997,-6228.094151700001,18827,0,960,457,0,16
Colorado,2020-05-10,645722.0,2296.1890344599997,-6228.094151699999,19375,0,967,548,0,7
Colorado,2020-05-11,653733.0,2334.14377739,-6331.166171200001,19703,0,971,328,0,4
Colorado,2020-05-12,653733.0,2334.14377739,-6331.1661712000005,19879,0,987,176,0,16
Colorado,2020-05-13,653733.0,2334.14377739,-6331.166171200001,20157,0,1010,278,0,23
Colorado,2020-05-14,653733.0,2334.1437773899997,-6331.166171199999,20475,0,1062,318,0,52
Colorado,2020-05-15,653733.0,2334.14377739,-6331.1661712000005,20838,0,1086,363,0,24
Colorado,2020-05-16,653733.0,2334.1437773899993,-6331.166171199999,21232,0,1150,394,0,64
Colorado,2020-05-17,653733.0,2334.1437773899997,-6331.1661712,21633,0,1192,401,0,42
Colorado,2020-05-18,653733.0,2334.14377739,-6331.1661712000005,21938,0,1215,305,0,23
Colorado,2020-05-19,653733.0,2334.14377739,-6331.166171200002,22202,0,1224,264,0,9
Colorado,2020-05-20,653733.0,2334.1437773899997,-6331.166171199998,22482,0,1257,280,0,33
Colorado,2020-05-21,653733.0,2334.14377739,-6331.1661712000005,22797,0,1299,315,0,42
Colorado,2020-05-22,653733.0,2334.14377739,-6331.166171200002,23191,0,1310,394,0,11
Colorado,2020-05-23,573725.0,2334.14377739,-6331.1661712000005,23487,0,1324,296,0,14
Colorado,2020-05-24,573725.0,2334.14377739,-6331.1661712,23964,0,1327,477,0,3
Colorado,2020-05-25,573725.0,2334.143777389999,-6331.1661712,24174,0,1332,210,0,5
Colorado,2020-05-26,483717.0,2334.1437773899993,-6331.1661712,24256,0,1333,207,0,1
Colorado,2020-05-27,483717.0,2334.1437773899997,-6331.166171199999,24552,0,1352,296,0,19
Colorado,2020-05-28,483717.0,2334.1437773899997,-6331.1661712000005,24754,0,1392,202,0,40
Colorado,2020-05-29,483717.0,2334.1437773899993,-6331.1661712000005,25107,0,1421,353,0,29
Colorado,2020-05-30,483717.0,2334.14377739,-6331.1661712000005,25598,0,1436,491,0,15
Colorado,2020-05-31,483717.0,2334.1437773899997,-6331.1661712000005,26084,0,1443,486,0,7
Colorado,2020-06-01,483717.0,2334.1437773899997,-6331.166171200001,26364,0,1445,280,0,2
Colorado,2020-06-02,483717.0,2334.14377739,-6331.166171200002,26563,0,1458,199,0,13
Colorado,2020-06-03,483717.0,2334.1437773899997,-6331.1661712,26774,0,1474,211,0,16
Colorado,2020-06-04,483717.0,2334.1437773899997,-6331.1661712000005,27046,0,1494,272,0,20
Colorado,2020-06-05,483717.0,2334.143777389999,-6331.1661712000005,27346,0,1512,300,0,18
Colorado,2020-06-06,483717.0,2334.1437773899997,-6331.1661712,27601,0,1524,255,0,12
Colorado,2020-06-07,483717.0,2334.14377739,-6331.1661712000005,27834,0,1527,233,0,3
Colorado,2020-06-08,483717.0,2334.1437773899993,-6331.166171200002,27987,0,1527,153,0,0
Connecticut,2020-03-10,0.0,0.0,0.0,2,0,0,2,0,0
Connecticut,2020-03-11,0.0,0.0,0.0,11,0,0,9,0,0
Connecticut,2020-03-12,0.0,0.0,0.0,5,0,0,-6,0,0
Connecticut,2020-03-14,0.0,0.0,0.0,22,0,0,22,0,0
Connecticut,2020-03-15,0.0,0.0,0.0,24,0,0,2,0,0
Connecticut,2020-03-16,0.0,0.0,0.0,30,0,0,6,0,0
Connecticut,2020-03-17,0.0,0.0,0.0,68,0,0,38,0,0
Connecticut,2020-03-19,0.0,0.0,0.0,159,0,2,159,0,2
Connecticut,2020-03-20,0.0,0.0,0.0,194,0,3,35,0,1
Connecticut,2020-03-21,0.0,0.0,0.0,194,0,4,0,0,1
Connecticut,2020-03-22,72064.0,332.90944112,-581.25463743,327,0,8,327,0,8
Connecticut,2020-03-23,72064.0,332.90944112,-581.25463743,415,0,10,88,0,2
Connecticut,2020-03-24,72064.0,332.90944112,-581.2546374300001,618,0,12,203,0,2
Connecticut,2020-03-25,72064.0,332.90944112,-581.2546374300001,875,0,19,257,0,7
Connecticut,2020-03-26,72064.0,332.90944112,-581.25463743,1012,0,21,137,0,2
Connecticut,2020-03-27,72064.0,332.90944112000005,-581.25463743,1291,0,27,279,0,6
